Anno;Codice Area;Descrizione Area;Quartiere;Zona;Dimensione Familiare;Numero Famiglie;Zona di prossimità
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;61;BIRRA - BARGELLINO - LAVINO
2016;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;20;BIRRA - BARGELLINO - LAVINO
2016;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;2;9;BIRRA - BARGELLINO - LAVINO
2016;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;14;BIRRA - BARGELLINO - LAVINO
2016;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;101;BIRRA - BARGELLINO - LAVINO
2016;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;460;BIRRA - BARGELLINO - LAVINO
2016;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;2;BIRRA - BARGELLINO - LAVINO
2016;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;1929;BORGO PANIGALE
2016;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;120;BORGO PANIGALE
2016;12;Caserme Rosse-Manifattura;Navile;Bolognina;2;296;CORTICELLA - DOZZA
2016;14;Arcoveggio;Navile;Bolognina;1;3256;BOLOGNINA
2016;15;Via Ferrarese;Navile;Bolognina;1;3427;BOLOGNINA
2016;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;79;BOLOGNINA
2016;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;79;BOLOGNINA
2016;17;Piazza dell'Unita';Navile;Bolognina;2;1188;BOLOGNINA
2016;18;San Savino;Navile;Corticella;1;2020;CORTICELLA - DOZZA
2016;18;San Savino;Navile;Corticella;2;1327;CORTICELLA - DOZZA
2016;19;Savena Abbandonato;Navile;Corticella;3 e oltre;130;CORTICELLA - DOZZA
2016;20;Croce Coperta;Navile;Corticella;2;824;CORTICELLA - DOZZA
2016;21;Mulino del Gomito;Navile;Corticella;1;78;CORTICELLA - DOZZA
2016;21;Mulino del Gomito;Navile;Corticella;2;46;CORTICELLA - DOZZA
2016;21;Mulino del Gomito;Navile;Corticella;3 e oltre;56;CORTICELLA - DOZZA
2016;22;La Dozza;Navile;Corticella;3 e oltre;236;CORTICELLA - DOZZA
2016;24;La Noce;Navile;Lame;2;219;BERTALIA - NOCE
2016;24;La Noce;Navile;Lame;3 e oltre;229;BERTALIA - NOCE
2016;25;Tiro A Segno;Navile;Lame;3 e oltre;17;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;1;913;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;1;141;BERTALIA - NOCE
2016;29;Marconi-2;Porto - Saragozza;Marconi;2;1514;MARCONI
2016;30;Marconi-1;Porto - Saragozza;Marconi;2;253;MALPIGHI
2016;33;Zanardi;Porto - Saragozza;Saffi;1;2004;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;1;1664;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;2;850;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;1;1871;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;2;698;SAFFI
2016;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;842;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;3 e oltre;1141;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;972;BARCA
2016;39;Agucchi;Borgo Panigale - Reno;Santa Viola;3 e oltre;566;SANTA VIOLA
2016;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;149;SAN DONATO NUOVO
2016;42;Fiera;San Donato - San Vitale;San Donato;1;4;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;2;467;SAN DONATO VECCHIO
2016;45;CAAB;San Donato - San Vitale;San Donato;3 e oltre;41;SAN DONATO NUOVO
2016;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;3 e oltre;2;SAN DONATO NUOVO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;2;1048;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;2;597;SAN DONATO VECCHIO
2016;50;Osservanza;Santo Stefano;Colli;3 e oltre;591;OSSERVANZA - PADERNO
2016;51;San Michele in Bosco;Santo Stefano;Colli;1;530;OSSERVANZA - PADERNO
2016;52;Paderno;Santo Stefano;Colli;3 e oltre;238;OSSERVANZA - PADERNO
2016;53;Galvani-1;Santo Stefano;Galvani;1;651;GALVANI
2016;54;Galvani-2;Santo Stefano;Galvani;2;1344;GALVANI
2016;58;Dagnini;Santo Stefano;Murri;1;2710;MURRI
2016;59;Chiesanuova;Santo Stefano;Murri;2;1014;MURRI
2016;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;907;MURRI
2016;60;Irnerio-1;Santo Stefano;Irnerio;2;427;IRNERIO
2016;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;350;IRNERIO
2016;61;Irnerio-2;Santo Stefano;Irnerio;1;4100;IRNERIO
2016;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;998;CIRENAICA - MASSARENTI - SCANDELLARA
2016;64;Via Larga;San Donato - San Vitale;San Vitale;1;364;CIRENAICA - MASSARENTI - SCANDELLARA
2016;64;Via Larga;San Donato - San Vitale;San Vitale;3 e oltre;340;CIRENAICA - MASSARENTI - SCANDELLARA
2016;65;Roveri;San Donato - San Vitale;San Vitale;2;72;CROCE DEL BIACCO - ROVERI
2016;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;89;CROCE DEL BIACCO - ROVERI
2016;67;Mengoli;San Donato - San Vitale;San Vitale;1;3179;CIRENAICA - MASSARENTI - SCANDELLARA
2016;68;Guelfa;San Donato - San Vitale;San Vitale;2;959;CIRENAICA - MASSARENTI - SCANDELLARA
2016;68;Guelfa;San Donato - San Vitale;San Vitale;3 e oltre;818;CIRENAICA - MASSARENTI - SCANDELLARA
2016;69;Croce del Biacco;San Donato - San Vitale;San Vitale;1;890;CROCE DEL BIACCO - ROVERI
2016;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;41;CROCE DEL BIACCO - ROVERI
2016;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;1;1086;SARAGOZZA - SAN LUCA
2016;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;2;473;SARAGOZZA - SAN LUCA
2016;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;3 e oltre;1585;SARAGOZZA - SAN LUCA
2016;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;1;1674;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;1;254;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;3 e oltre;162;SARAGOZZA - SAN LUCA
2016;75;Via del Genio;Porto - Saragozza;Costa Saragozza;2;2;SARAGOZZA - SAN LUCA
2016;76;San Luca;Porto - Saragozza;Costa Saragozza;1;109;SARAGOZZA - SAN LUCA
2016;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;1039;MALPIGHI
2016;79;Fossolo;Savena;Mazzini;2;1411;FOSSOLO - DUE MADONNE
2016;81;Lungo Savena;Savena;Mazzini;1;6;FOSSOLO - DUE MADONNE
2016;83;Bitone;Savena;Mazzini;3 e oltre;1348;PONTEVECCHIO - MAZZINI
2016;84;Cavedone;Savena;Mazzini;3 e oltre;446;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;1;1477;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;2;1159;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;3 e oltre;943;PONTEVECCHIO - MAZZINI
2016;87;Monte Donato;Savena;San Ruffillo;3 e oltre;206;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;88;Via Toscana;Savena;San Ruffillo;1;2559;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;88;Via Toscana;Savena;San Ruffillo;2;1343;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1234;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;1;261;LUNGO SAVENA
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;192;LUNGO SAVENA
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;3 e oltre;6;
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;112;BIRRA - BARGELLINO - LAVINO
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;68;BIRRA - BARGELLINO - LAVINO
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;64;BIRRA - BARGELLINO - LAVINO
2017;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;140;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;2;8;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;13;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;104;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;59;BIRRA - BARGELLINO - LAVINO
2017;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;483;BIRRA - BARGELLINO - LAVINO
2017;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;239;BIRRA - BARGELLINO - LAVINO
2017;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;2;BIRRA - BARGELLINO - LAVINO
2017;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;1;714;BORGO PANIGALE
2017;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;410;BORGO PANIGALE
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1052;BORGO PANIGALE
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1067;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;195;BORGO PANIGALE
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;280;CORTICELLA - DOZZA
2017;13;CNR;Navile;Bolognina;1;20;BEVERARA
2017;14;Arcoveggio;Navile;Bolognina;1;3197;BOLOGNINA
2017;14;Arcoveggio;Navile;Bolognina;2;1368;BOLOGNINA
2017;14;Arcoveggio;Navile;Bolognina;3 e oltre;1270;BOLOGNINA
2017;18;San Savino;Navile;Corticella;2;1312;CORTICELLA - DOZZA
2017;19;Savena Abbandonato;Navile;Corticella;2;92;CORTICELLA - DOZZA
2017;20;Croce Coperta;Navile;Corticella;3 e oltre;852;CORTICELLA - DOZZA
2017;21;Mulino del Gomito;Navile;Corticella;2;44;CORTICELLA - DOZZA
2017;22;La Dozza;Navile;Corticella;3 e oltre;233;CORTICELLA - DOZZA
2017;24;La Noce;Navile;Lame;1;254;BERTALIA - NOCE
2017;25;Tiro A Segno;Navile;Lame;3 e oltre;19;BERTALIA - NOCE
2017;26;Pescarola;Navile;Lame;3 e oltre;613;BERTALIA - NOCE
2017;27;Lazzaretto;Navile;Lame;3 e oltre;77;BERTALIA - NOCE
2017;28;Beverara;Navile;Lame;1;1686;BEVERARA
2017;28;Beverara;Navile;Lame;3 e oltre;931;BEVERARA
2017;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1339;MARCONI
2017;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;257;MALPIGHI
2017;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;1;104;SAFFI
2017;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;67;SAFFI
2017;33;Zanardi;Porto - Saragozza;Saffi;1;2027;SAFFI
2017;33;Zanardi;Porto - Saragozza;Saffi;2;797;SAFFI
2017;34;Velodromo;Porto - Saragozza;Saffi;3 e oltre;732;SAFFI
2017;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;817;BARCA
2017;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;963;BARCA
2017;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1188;SANTA VIOLA
2017;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;156;SAN DONATO NUOVO
2017;42;Fiera;San Donato - San Vitale;San Donato;1;9;SAN DONATO VECCHIO
2017;43;San Donnino;San Donato - San Vitale;San Donato;1;681;SAN DONATO VECCHIO
2017;44;Pilastro;San Donato - San Vitale;San Donato;1;1222;SAN DONATO NUOVO
2017;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;923;SAN DONATO NUOVO
2017;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;4;SAN DONATO NUOVO
2017;49;Via Mondo;San Donato - San Vitale;San Donato;2;1140;SAN DONATO VECCHIO
2017;50;Osservanza;Santo Stefano;Colli;1;1050;OSSERVANZA - PADERNO
2017;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;206;GALVANI
2017;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;988;MURRI
2017;57;Siepelunga;Santo Stefano;Murri;2;558;MURRI
2017;58;Dagnini;Santo Stefano;Murri;1;2733;MURRI
2017;59;Chiesanuova;Santo Stefano;Murri;1;2108;MURRI
2017;60;Irnerio-1;Santo Stefano;Irnerio;1;1431;IRNERIO
2017;60;Irnerio-1;Santo Stefano;Irnerio;2;419;IRNERIO
2017;61;Irnerio-2;Santo Stefano;Irnerio;3 e oltre;1022;IRNERIO
2017;62;Cirenaica;San Donato - San Vitale;San Vitale;1;3011;CIRENAICA - MASSARENTI - SCANDELLARA
2017;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;1014;CIRENAICA - MASSARENTI - SCANDELLARA
2017;63;Scandellara;San Donato - San Vitale;San Vitale;1;156;CIRENAICA - MASSARENTI - SCANDELLARA
2017;63;Scandellara;San Donato - San Vitale;San Vitale;2;92;CIRENAICA - MASSARENTI - SCANDELLARA
2017;65;Roveri;San Donato - San Vitale;San Vitale;2;72;CROCE DEL BIACCO - ROVERI
2017;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;30;CIRENAICA - MASSARENTI - SCANDELLARA
2017;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;2;2;CIRENAICA - MASSARENTI - SCANDELLARA
2017;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;3 e oltre;3;CIRENAICA - MASSARENTI - SCANDELLARA
2017;68;Guelfa;San Donato - San Vitale;San Vitale;3 e oltre;845;CIRENAICA - MASSARENTI - SCANDELLARA
2017;69;Croce del Biacco;San Donato - San Vitale;San Vitale;1;895;CROCE DEL BIACCO - ROVERI
2017;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;538;CROCE DEL BIACCO - ROVERI
2017;69;Croce del Biacco;San Donato - San Vitale;San Vitale;3 e oltre;609;CROCE DEL BIACCO - ROVERI
2017;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;43;CROCE DEL BIACCO - ROVERI
2017;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;2;464;SARAGOZZA - SAN LUCA
2017;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;1;3905;SARAGOZZA - SAN LUCA
2017;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;3 e oltre;1588;SARAGOZZA - SAN LUCA
2017;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;1;1670;SARAGOZZA - SAN LUCA
2017;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;2;798;SARAGOZZA - SAN LUCA
2017;74;Ravone;Porto - Saragozza;Costa Saragozza;2;162;SARAGOZZA - SAN LUCA
2017;74;Ravone;Porto - Saragozza;Costa Saragozza;3 e oltre;168;SARAGOZZA - SAN LUCA
2017;75;Via del Genio;Porto - Saragozza;Costa Saragozza;2;1;SARAGOZZA - SAN LUCA
2017;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3933;MALPIGHI
2017;78;Malpighi-1;Porto - Saragozza;Malpighi;2;215;MALPIGHI
2017;79;Fossolo;Savena;Mazzini;3 e oltre;1147;FOSSOLO - DUE MADONNE
2017;80;Due Madonne;Savena;Mazzini;1;625;FOSSOLO - DUE MADONNE
2017;81;Lungo Savena;Savena;Mazzini;2;4;FOSSOLO - DUE MADONNE
2017;82;Pontevecchio;Savena;Mazzini;1;1623;PONTEVECCHIO - MAZZINI
2017;82;Pontevecchio;Savena;Mazzini;3 e oltre;635;PONTEVECCHIO - MAZZINI
2017;83;Bitone;Savena;Mazzini;1;2857;PONTEVECCHIO - MAZZINI
2017;83;Bitone;Savena;Mazzini;3 e oltre;1375;PONTEVECCHIO - MAZZINI
2017;85;Via Arno;Savena;Mazzini;3 e oltre;966;PONTEVECCHIO - MAZZINI
2017;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;11;LUNGO SAVENA
2017;87;Monte Donato;Savena;San Ruffillo;1;320;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2017;87;Monte Donato;Savena;San Ruffillo;2;175;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2017;88;Via Toscana;Savena;San Ruffillo;2;1293;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2017;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1256;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2017;90;Ponte Savena-La Bastia;Savena;San Ruffillo;1;266;LUNGO SAVENA
2017;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;186;LUNGO SAVENA
2017;90;Ponte Savena-La Bastia;Savena;San Ruffillo;3 e oltre;180;LUNGO SAVENA
2017;99;non indicata;Senza fissa dimora;Senza fissa dimora;2;7;
2018;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;61;BIRRA - BARGELLINO - LAVINO
2018;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;2;BIRRA - BARGELLINO - LAVINO
2018;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;1;716;BORGO PANIGALE
2018;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;407;BORGO PANIGALE
2018;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;2006;BORGO PANIGALE
2018;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;791;CASTELDEBOLE - PONTELUNGO
2018;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;683;CASTELDEBOLE - PONTELUNGO
2018;12;Caserme Rosse-Manifattura;Navile;Bolognina;2;265;CORTICELLA - DOZZA
2018;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;281;CORTICELLA - DOZZA
2018;14;Arcoveggio;Navile;Bolognina;3 e oltre;1290;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;1;3391;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;2;1362;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1454;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;84;BOLOGNINA
2018;17;Piazza dell'Unita';Navile;Bolognina;2;1156;BOLOGNINA
2018;18;San Savino;Navile;Corticella;2;1294;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;2;100;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;3 e oltre;843;CORTICELLA - DOZZA
2018;21;Mulino del Gomito;Navile;Corticella;1;68;CORTICELLA - DOZZA
2018;21;Mulino del Gomito;Navile;Corticella;2;48;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;1;212;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;2;203;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;3 e oltre;237;CORTICELLA - DOZZA
2018;23;Laghetti del Rosario;Navile;Lame;3 e oltre;72;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;2;213;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;2;679;BERTALIA - NOCE
2018;27;Lazzaretto;Navile;Lame;2;76;BERTALIA - NOCE
2018;28;Beverara;Navile;Lame;1;1661;BEVERARA
2018;28;Beverara;Navile;Lame;2;1016;BEVERARA
2018;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;254;MALPIGHI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;70;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;1;21;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;2;18;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;2;795;SAFFI
2018;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;3 e oltre;569;SAFFI
2018;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;841;BARCA
2018;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1159;SANTA VIOLA
2018;39;Agucchi;Borgo Panigale - Reno;Santa Viola;2;578;SANTA VIOLA
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;101;SAN DONATO NUOVO
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;100;SAN DONATO NUOVO
2018;42;Fiera;San Donato - San Vitale;San Donato;1;9;SAN DONATO VECCHIO
2018;42;Fiera;San Donato - San Vitale;San Donato;2;2;SAN DONATO VECCHIO
2018;44;Pilastro;San Donato - San Vitale;San Donato;2;991;SAN DONATO NUOVO
2018;45;CAAB;San Donato - San Vitale;San Donato;2;28;SAN DONATO NUOVO
2018;45;CAAB;San Donato - San Vitale;San Donato;3 e oltre;52;SAN DONATO NUOVO
2018;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;7;SAN DONATO NUOVO
2018;49;Via Mondo;San Donato - San Vitale;San Donato;2;1141;SAN DONATO VECCHIO
2018;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;886;SAN DONATO VECCHIO
2018;50;Osservanza;Santo Stefano;Colli;3 e oltre;576;OSSERVANZA - PADERNO
2018;51;San Michele in Bosco;Santo Stefano;Colli;1;522;OSSERVANZA - PADERNO
2018;52;Paderno;Santo Stefano;Colli;2;173;OSSERVANZA - PADERNO
2018;55;Giardini Margherita;Santo Stefano;Murri;2;5;MURRI
2018;56;Mezzofanti;Santo Stefano;Murri;1;1947;MURRI
2018;57;Siepelunga;Santo Stefano;Murri;1;1108;MURRI
2018;58;Dagnini;Santo Stefano;Murri;1;2805;MURRI
2018;59;Chiesanuova;Santo Stefano;Murri;2;925;MURRI
2018;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;925;MURRI
2018;60;Irnerio-1;Santo Stefano;Irnerio;1;1449;IRNERIO
2018;60;Irnerio-1;Santo Stefano;Irnerio;2;407;IRNERIO
2018;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;372;IRNERIO
2018;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1172;CIRENAICA - MASSARENTI - SCANDELLARA
2018;63;Scandellara;San Donato - San Vitale;San Vitale;2;81;CIRENAICA - MASSARENTI - SCANDELLARA
2018;65;Roveri;San Donato - San Vitale;San Vitale;1;123;CROCE DEL BIACCO - ROVERI
2018;65;Roveri;San Donato - San Vitale;San Vitale;2;67;CROCE DEL BIACCO - ROVERI
2018;68;Guelfa;San Donato - San Vitale;San Vitale;1;2177;CIRENAICA - MASSARENTI - SCANDELLARA
2018;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;533;CROCE DEL BIACCO - ROVERI
2018;69;Croce del Biacco;San Donato - San Vitale;San Vitale;3 e oltre;609;CROCE DEL BIACCO - ROVERI
2018;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;39;CROCE DEL BIACCO - ROVERI
2018;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;2;1632;SARAGOZZA - SAN LUCA
2018;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;4;SARAGOZZA - SAN LUCA
2018;76;San Luca;Porto - Saragozza;Costa Saragozza;1;120;SARAGOZZA - SAN LUCA
2018;76;San Luca;Porto - Saragozza;Costa Saragozza;3 e oltre;92;SARAGOZZA - SAN LUCA
2018;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3946;MALPIGHI
2018;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;997;MALPIGHI
2018;80;Due Madonne;Savena;Mazzini;1;637;FOSSOLO - DUE MADONNE
2018;81;Lungo Savena;Savena;Mazzini;1;6;FOSSOLO - DUE MADONNE
2018;82;Pontevecchio;Savena;Mazzini;2;698;PONTEVECCHIO - MAZZINI
2018;84;Cavedone;Savena;Mazzini;2;412;PONTEVECCHIO - MAZZINI
2018;85;Via Arno;Savena;Mazzini;1;1518;PONTEVECCHIO - MAZZINI
2018;86;Ospedale Bellaria;Savena;Mazzini;2;9;LUNGO SAVENA
2018;87;Monte Donato;Savena;San Ruffillo;2;165;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2018;88;Via Toscana;Savena;San Ruffillo;2;1286;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2018;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;198;LUNGO SAVENA
2018;90;Ponte Savena-La Bastia;Savena;San Ruffillo;3 e oltre;183;LUNGO SAVENA
2018;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;449;
2019;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;113;BIRRA - BARGELLINO - LAVINO
2019;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;68;BIRRA - BARGELLINO - LAVINO
2019;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;1;152;BIRRA - BARGELLINO - LAVINO
2019;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;145;BIRRA - BARGELLINO - LAVINO
2019;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;13;BIRRA - BARGELLINO - LAVINO
2019;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;65;BIRRA - BARGELLINO - LAVINO
2019;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;64;BIRRA - BARGELLINO - LAVINO
2019;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;248;BIRRA - BARGELLINO - LAVINO
2019;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;4;BIRRA - BARGELLINO - LAVINO
2019;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;2;BIRRA - BARGELLINO - LAVINO
2019;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;472;BORGO PANIGALE
2019;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;2;725;CASTELDEBOLE - PONTELUNGO
2019;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;1;1038;CASTELDEBOLE - PONTELUNGO
2019;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;794;CASTELDEBOLE - PONTELUNGO
2019;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;688;CASTELDEBOLE - PONTELUNGO
